# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9I0Y8|2.A.6.2.16	2.A.6.2.1	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q9I0Y8|2.A.6.2.16	38.095	3.12e-177	573	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918657	915502	transporter
gnl|TC-DB|Q9I0Y8|2.A.6.2.16	2.A.6.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9I0Y8|2.A.6.2.16	38.095	3.12e-177	573	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918657	915502	transporter
gnl|TC-DB|Q9I0Y8|2.A.6.2.16	2.A.6.2.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q9I0Y8|2.A.6.2.16	38.095	3.12e-177	573	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918657	915502	transporter
gnl|TC-DB|Q9I0Y8|2.A.6.2.16	2.A.6.2.1	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q9I0Y8|2.A.6.2.16	38.095	3.12e-177	573	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918657	915502	transporter
gnl|TC-DB|Q9I0Y8|2.A.6.2.16	2.A.6.2.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q9I0Y8|2.A.6.2.16	38.095	3.12e-177	573	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918657	915502	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P76398|2.A.6.2.12	27.799	2.65e-94	327	97	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915508	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P76398|2.A.6.2.12	27.799	2.65e-94	327	97	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915508	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P76398|2.A.6.2.12	27.799	2.65e-94	327	97	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915508	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P76398|2.A.6.2.12	27.799	2.65e-94	327	97	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915508	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P76398|2.A.6.2.12	27.799	2.65e-94	327	97	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915508	transporter
gnl|TC-DB|P76398|2.A.6.2.12	2.A.6.2.12	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P76398|2.A.6.2.12	27.799	2.65e-94	327	97	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915508	transporter
gnl|TC-DB|P37637|2.A.6.2.13	2.A.6.2.13	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P37637|2.A.6.2.13	35.533	2.27e-155	508	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915493	transporter
gnl|TC-DB|P37637|2.A.6.2.13	2.A.6.2.13	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P37637|2.A.6.2.13	35.533	2.27e-155	508	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915493	transporter
gnl|TC-DB|P37637|2.A.6.2.13	2.A.6.2.13	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P37637|2.A.6.2.13	35.533	2.27e-155	508	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915493	transporter
gnl|TC-DB|P37637|2.A.6.2.13	2.A.6.2.13	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P37637|2.A.6.2.13	35.533	2.27e-155	508	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915493	transporter
gnl|TC-DB|P37637|2.A.6.2.13	2.A.6.2.13	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|P37637|2.A.6.2.13	35.533	2.27e-155	508	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915493	transporter
gnl|TC-DB|ANA11559.1|2.A.62.1.5	2.A.62.1.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|ANA11559.1|2.A.62.1.5	28.184	2.81e-23	100	91	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1537873	1536509	transporter
gnl|TC-DB|Q6VV68|2.A.6.2.23	2.A.6.2.23	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q6VV68|2.A.6.2.23	34.882	1.75e-163	533	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915523	transporter
gnl|TC-DB|Q24LT7|2.A.6.2.29	2.A.6.2.29	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q24LT7|2.A.6.2.29	35.190	2.73e-171	555	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915463	transporter
gnl|TC-DB|Q24LT7|2.A.6.2.29	2.A.6.2.29	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q24LT7|2.A.6.2.29	35.190	2.73e-171	555	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915463	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P24177|2.A.6.2.7	35.266	0.0	588	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915520	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P24177|2.A.6.2.7	35.266	0.0	588	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915520	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P24177|2.A.6.2.7	35.266	0.0	588	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915520	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P24177|2.A.6.2.7	35.266	0.0	588	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915520	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P24177|2.A.6.2.7	35.266	0.0	588	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915520	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P24177|2.A.6.2.7	35.266	0.0	588	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915520	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	35.387	3.06e-164	534	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918642	915460	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	25.233	7.75e-60	221	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918639	915469	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0P9L9|2.A.6.3.10	25.233	7.75e-60	221	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918639	915469	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q0P9L9|2.A.6.3.10	25.233	7.75e-60	221	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918639	915469	transporter
gnl|TC-DB|Q9KD98|2.A.63.1.2	2.A.63.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KD98|2.A.63.1.2	26.988	1.14e-28	117	78	CP019301.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome II, complete sequence	59649	60884	transporter
gnl|TC-DB|AUI48178.1|2.A.6.3.14	2.A.6.3.14	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|AUI48178.1|2.A.6.3.14	24.951	1.08e-72	262	93	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918639	915616	transporter
gnl|TC-DB|AUI48178.1|2.A.6.3.14	2.A.6.3.14	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|AUI48178.1|2.A.6.3.14	24.951	1.08e-72	262	93	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918639	915616	transporter
gnl|TC-DB|L8NFZ8|2.A.6.3.8	2.A.6.3.8	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|L8NFZ8|2.A.6.3.8	25.048	8.15e-49	186	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	918561	915493	transporter
gnl|TC-DB|O82855|2.A.66.1.1	2.A.66.1.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|O82855|2.A.66.1.1	29.054	3.10e-48	174	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561084	1562364	transporter
gnl|TC-DB|O82855|2.A.66.1.1	2.A.66.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O82855|2.A.66.1.1	29.054	3.10e-48	174	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561084	1562364	transporter
gnl|TC-DB|O82855|2.A.66.1.1	2.A.66.1.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|O82855|2.A.66.1.1	29.054	3.10e-48	174	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561084	1562364	transporter
gnl|TC-DB|Q9JV27|2.A.66.1.10	2.A.66.1.10	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9JV27|2.A.66.1.10	23.514	2.70e-28	115	86	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561168	1562325	transporter
gnl|TC-DB|Q9I3Y3|2.A.66.1.12	2.A.66.1.12	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9I3Y3|2.A.66.1.12	25.949	3.57e-25	106	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561051	1562433	transporter
gnl|TC-DB|Q9KRU4|2.A.66.1.2	2.A.66.1.2	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9KRU4|2.A.66.1.2	28.188	2.43e-41	154	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561075	1562388	transporter
gnl|TC-DB|Q9KRU4|2.A.66.1.2	2.A.66.1.2	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q9KRU4|2.A.66.1.2	28.188	2.43e-41	154	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561075	1562388	transporter
gnl|TC-DB|Q9KRU4|2.A.66.1.2	2.A.66.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KRU4|2.A.66.1.2	28.188	2.43e-41	154	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561075	1562388	transporter
gnl|TC-DB|D5CJ69|2.A.66.1.22	2.A.66.1.22	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|D5CJ69|2.A.66.1.22	22.074	0.001	38.1	80	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561081	1562148	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9KAX3|2.A.66.1.32	34.071	6.72e-64	221	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134823	1133480	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q9KAX3|2.A.66.1.32	34.071	6.72e-64	221	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134823	1133480	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q9KAX3|2.A.66.1.32	34.071	6.72e-64	221	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134823	1133480	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q9KAX3|2.A.66.1.32	34.071	6.72e-64	221	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134823	1133480	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|Q9KAX3|2.A.66.1.32	34.071	6.72e-64	221	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134823	1133480	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KAX3|2.A.66.1.32	34.071	6.72e-64	221	98	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134823	1133480	transporter
gnl|TC-DB|Q7WZ38|2.A.66.1.37	2.A.66.1.37	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q7WZ38|2.A.66.1.37	25.293	3.90e-36	138	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134763	1133486	transporter
gnl|TC-DB|Q7WZ38|2.A.66.1.37	2.A.66.1.37	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7WZ38|2.A.66.1.37	25.293	3.90e-36	138	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134763	1133486	transporter
gnl|TC-DB|V2Y999|2.A.66.1.38	2.A.66.1.38	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|V2Y999|2.A.66.1.38	20.293	6.71e-06	45.8	79	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561030	1562409	transporter
gnl|TC-DB|V2Y999|2.A.66.1.38	2.A.66.1.38	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|V2Y999|2.A.66.1.38	20.293	6.71e-06	45.8	79	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561030	1562409	transporter
gnl|TC-DB|Q8DPQ6|2.A.66.1.41	2.A.66.1.41	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q8DPQ6|2.A.66.1.41	23.389	1.85e-15	75.9	92	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561168	1562415	transporter
gnl|TC-DB|Q8DPQ6|2.A.66.1.41	2.A.66.1.41	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8DPQ6|2.A.66.1.41	23.389	1.85e-15	75.9	92	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561168	1562415	transporter
gnl|TC-DB|Q84K71|2.A.66.1.54	2.A.66.1.54	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q84K71|2.A.66.1.54	20.503	1.06e-14	73.9	93	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1632138	1630642	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q93HR7|2.A.66.1.7	24.667	3.64e-30	120	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134775	1133444	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q93HR7|2.A.66.1.7	24.667	3.64e-30	120	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134775	1133444	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q93HR7|2.A.66.1.7	24.667	3.64e-30	120	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1134775	1133444	transporter
gnl|TC-DB|Q9SIA5|2.A.66.1.8	2.A.66.1.8	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q9SIA5|2.A.66.1.8	24.153	5.08e-12	65.1	96	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1561036	1562415	transporter
gnl|TC-DB|Q6R3K9|2.A.67.2.3	2.A.67.2.3	nicotinamide	EX_cpd00133_e0	rxn11334	gnl|TC-DB|Q6R3K9|2.A.67.2.3	20.480	0.001	38.5	76	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	989764	988322	transporter
gnl|TC-DB|Q31PG5|2.A.7.3.58	2.A.7.3.58	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q31PG5|2.A.7.3.58	24.125	8.34e-05	40.8	77	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1565757	1564993	transporter
gnl|TC-DB|Q31PG5|2.A.7.3.58	2.A.7.3.58	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q31PG5|2.A.7.3.58	24.125	8.34e-05	40.8	77	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1565757	1564993	transporter
gnl|TC-DB|Q31PG5|2.A.7.3.58	2.A.7.3.58	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q31PG5|2.A.7.3.58	24.125	8.34e-05	40.8	77	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1565757	1564993	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q73PT4|2.A.79.1.5	24.336	2.23e-12	63.5	84	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	230337	230999	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q73PT4|2.A.79.1.5	24.336	2.23e-12	63.5	84	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	230337	230999	transporter
gnl|TC-DB|Q5LCC7|2.A.81.1.2	2.A.81.1.2	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q5LCC7|2.A.81.1.2	48.007	7.70e-158	496	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1762296	1760659	transporter
gnl|TC-DB|Q8NNI8|2.A.81.1.3	2.A.81.1.3	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q8NNI8|2.A.81.1.3	31.655	1.15e-59	211	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	1762296	1760650	transporter
gnl|TC-DB|Q845W9|2.A.81.1.6	2.A.81.1.6	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q845W9|2.A.81.1.6	24.613	5.14e-19	88.2	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	251978	253630	transporter
gnl|TC-DB|Q845W9|2.A.81.1.6	2.A.81.1.6	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q845W9|2.A.81.1.6	24.613	5.14e-19	88.2	99	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	251978	253630	transporter
gnl|TC-DB|P21410|3.A.1.10.1	3.A.1.10.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P21410|3.A.1.10.1	27.737	3.70e-26	106	78	CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence	773904	773137	transporter
