# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P24177|2.A.6.2.7	22.371	1.52e-77	276	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939295	1942276	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P24177|2.A.6.2.7	22.371	1.52e-77	276	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939295	1942276	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P24177|2.A.6.2.7	22.371	1.52e-77	276	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939295	1942276	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	22.529	3.28e-60	223	98	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939310	1942294	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	26.607	4.31e-90	313	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939304	1942297	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0P9L9|2.A.6.3.10	26.607	4.31e-90	313	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939304	1942297	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q0P9L9|2.A.6.3.10	26.607	4.31e-90	313	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939304	1942297	transporter
gnl|TC-DB|Q9KDA1|2.A.63.1.2	2.A.63.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KDA1|2.A.63.1.2	27.778	5.2	23.1	77	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1711300	1711539	transporter
gnl|TC-DB|AUI48178.1|2.A.6.3.14	2.A.6.3.14	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|AUI48178.1|2.A.6.3.14	26.889	5.04e-104	357	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1126540	1129461	transporter
gnl|TC-DB|AUI48178.1|2.A.6.3.14	2.A.6.3.14	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|AUI48178.1|2.A.6.3.14	26.889	5.04e-104	357	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1126540	1129461	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	23.466	1.19e-45	176	97	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939289	1942270	transporter
gnl|TC-DB|L8NFZ8|2.A.6.3.8	2.A.6.3.8	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|L8NFZ8|2.A.6.3.8	26.078	2.00e-75	269	96	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1939289	1942219	transporter
gnl|TC-DB|Q2G140|2.A.66.1.13	2.A.66.1.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q2G140|2.A.66.1.13	26.490	1.85e-42	157	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226145	224799	transporter
gnl|TC-DB|Q2G140|2.A.66.1.13	2.A.66.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2G140|2.A.66.1.13	26.490	1.85e-42	157	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226145	224799	transporter
gnl|TC-DB|Q2G140|2.A.66.1.13	2.A.66.1.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q2G140|2.A.66.1.13	26.490	1.85e-42	157	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226145	224799	transporter
gnl|TC-DB|Q9JV27|2.A.66.1.10	2.A.66.1.10	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9JV27|2.A.66.1.10	24.337	2.01e-17	82.0	86	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1813939	1812764	transporter
gnl|TC-DB|Q9I3Y3|2.A.66.1.12	2.A.66.1.12	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9I3Y3|2.A.66.1.12	21.117	2.91e-13	68.9	88	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1813993	1812806	transporter
gnl|TC-DB|Q9WZS2|2.A.66.1.28	2.A.66.1.2	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9WZS2|2.A.66.1.28	32.054	1.75e-56	199	96	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1813999	1812692	transporter
gnl|TC-DB|Q9WZS2|2.A.66.1.28	2.A.66.1.2	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q9WZS2|2.A.66.1.28	32.054	1.75e-56	199	96	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1813999	1812692	transporter
gnl|TC-DB|Q9WZS2|2.A.66.1.28	2.A.66.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9WZS2|2.A.66.1.28	32.054	1.75e-56	199	96	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1813999	1812692	transporter
gnl|TC-DB|D5CJ69|2.A.66.1.22	2.A.66.1.22	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|D5CJ69|2.A.66.1.22	26.238	1.37e-20	91.7	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1813864	1812689	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9KAX3|2.A.66.1.32	38.341	9.25e-73	246	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226148	224826	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|Q9KAX3|2.A.66.1.32	38.341	9.25e-73	246	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226148	224826	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q9KAX3|2.A.66.1.32	38.341	9.25e-73	246	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226148	224826	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q9KAX3|2.A.66.1.32	38.341	9.25e-73	246	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226148	224826	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|Q9KAX3|2.A.66.1.32	38.341	9.25e-73	246	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226148	224826	transporter
gnl|TC-DB|Q9KAX3|2.A.66.1.32	2.A.66.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KAX3|2.A.66.1.32	38.341	9.25e-73	246	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226148	224826	transporter
gnl|TC-DB|Q7WZ38|2.A.66.1.37	2.A.66.1.37	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q7WZ38|2.A.66.1.37	33.886	2.53e-68	233	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	2157779	2156517	transporter
gnl|TC-DB|Q7WZ38|2.A.66.1.37	2.A.66.1.37	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7WZ38|2.A.66.1.37	33.886	2.53e-68	233	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	2157779	2156517	transporter
gnl|TC-DB|Q8DPQ6|2.A.66.1.41	2.A.66.1.41	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q8DPQ6|2.A.66.1.41	23.294	2.82e-06	46.2	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	625716	626960	transporter
gnl|TC-DB|Q8DPQ6|2.A.66.1.41	2.A.66.1.41	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8DPQ6|2.A.66.1.41	23.294	2.82e-06	46.2	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	625716	626960	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q93HR7|2.A.66.1.7	28.474	8.36e-48	173	97	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226118	224814	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q93HR7|2.A.66.1.7	28.474	8.36e-48	173	97	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226118	224814	transporter
gnl|TC-DB|Q93HR7|2.A.66.1.7	2.A.66.1.7	thiamine	EX_cpd00305_e0	rxn09657	gnl|TC-DB|Q93HR7|2.A.66.1.7	28.474	8.36e-48	173	97	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	226118	224814	transporter
gnl|TC-DB|P37169|2.A.66.4.1	2.A.66.4.1	D-fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P37169|2.A.66.4.1	31.809	5.32e-58	205	88	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374889	1376310	transporter
gnl|TC-DB|P37169|2.A.66.4.1	2.A.66.4.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P37169|2.A.66.4.1	31.809	5.32e-58	205	88	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374889	1376310	transporter
gnl|TC-DB|Q65ZW3|2.A.66.4.2	2.A.66.4.2	D-fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q65ZW3|2.A.66.4.2	30.580	1.85e-29	119	87	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374898	1376226	transporter
gnl|TC-DB|Q65ZW3|2.A.66.4.2	2.A.66.4.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q65ZW3|2.A.66.4.2	30.580	1.85e-29	119	87	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374898	1376226	transporter
gnl|TC-DB|P0AF16|2.A.66.4.3	2.A.66.4.3	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|P0AF16|2.A.66.4.3	32.861	8.90e-56	198	83	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374934	1376187	transporter
gnl|TC-DB|D0WY71|2.A.66.4.5	2.A.66.4.5	D-fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|D0WY71|2.A.66.4.5	32.028	8.12e-59	207	83	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374895	1376160	transporter
gnl|TC-DB|D0WY71|2.A.66.4.5	2.A.66.4.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D0WY71|2.A.66.4.5	32.028	8.12e-59	207	83	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1374895	1376160	transporter
gnl|TC-DB|P46133|2.A.68.1.1	2.A.68.1.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P46133|2.A.68.1.1	40.598	7.53e-96	315	91	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1122360	1123754	transporter
gnl|TC-DB|D9QJW1|2.A.68.1.3	2.A.68.1.3	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|D9QJW1|2.A.68.1.3	26.906	2.69e-37	142	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1122525	1123823	transporter
gnl|TC-DB|Q0VR69|2.A.68.1.4	2.A.68.1.4	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q0VR69|2.A.68.1.4	45.032	1.78e-90	299	95	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1122351	1123754	transporter
gnl|TC-DB|E0SFK1|2.A.69.3.2	2.A.69.3.2	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|E0SFK1|2.A.69.3.2	25.403	3.46e-11	60.5	76	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1289525	1290232	transporter
gnl|TC-DB|P14182|2.A.7.18.1	2.A.7.18.1	choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|P14182|2.A.7.18.1	31.047	2.44e-11	60.8	87	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	166561	165764	transporter
gnl|TC-DB|P76460|2.A.73.1.1	2.A.73.1.1	butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|P76460|2.A.73.1.1	46.980	2.18e-133	420	99	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	718345	719682	transporter
gnl|TC-DB|Q5WDG6|2.A.7.3.42	2.A.7.3.42	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q5WDG6|2.A.7.3.42	30.370	1.47e-20	89.0	83	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	2733	3515	transporter
gnl|TC-DB|A6WUW2|2.A.7.3.55	2.A.7.3.55	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|A6WUW2|2.A.7.3.55	25.000	3.42e-10	57.0	75	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1033460	1034086	transporter
gnl|TC-DB|C2I8T0|2.A.7.3.56	2.A.7.3.56	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|C2I8T0|2.A.7.3.56	21.111	7.18e-11	59.3	90	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1033262	1034053	transporter
gnl|TC-DB|D5RAW5|2.A.7.3.71	2.A.7.3.7	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|D5RAW5|2.A.7.3.71	98.221	1.70e-139	431	94	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	2703	3545	transporter
gnl|TC-DB|D5RAW5|2.A.7.3.71	2.A.7.3.7	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|D5RAW5|2.A.7.3.71	98.221	1.70e-139	431	94	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	2703	3545	transporter
gnl|TC-DB|D5RAW5|2.A.7.3.71	2.A.7.3.71	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|D5RAW5|2.A.7.3.71	98.221	1.70e-139	431	94	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	2703	3545	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P94633|2.A.75.1.1	24.201	2.66e-04	38.1	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	714324	714860	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P94633|2.A.75.1.1	24.201	2.66e-04	38.1	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	714324	714860	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P94633|2.A.75.1.1	24.201	2.66e-04	38.1	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	714324	714860	transporter
gnl|TC-DB|P11667|2.A.75.1.2	2.A.75.1.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P11667|2.A.75.1.2	32.143	7.52e-16	72.0	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	714282	714854	transporter
gnl|TC-DB|P11667|2.A.75.1.2	2.A.75.1.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P11667|2.A.75.1.2	32.143	7.52e-16	72.0	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	714282	714854	transporter
gnl|TC-DB|P11667|2.A.75.1.2	2.A.75.1.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P11667|2.A.75.1.2	32.143	7.52e-16	72.0	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	714282	714854	transporter
gnl|TC-DB|Q8NTP8|2.A.78.1.2	2.A.78.1.2	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q8NTP8|2.A.78.1.2	23.923	1.15e-13	66.6	80	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1698601	1699227	transporter
gnl|TC-DB|Q8NTP8|2.A.78.1.2	2.A.78.1.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|Q8NTP8|2.A.78.1.2	23.923	1.15e-13	66.6	80	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1698601	1699227	transporter
gnl|TC-DB|Q8NTP8|2.A.78.1.2	2.A.78.1.2	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q8NTP8|2.A.78.1.2	23.923	1.15e-13	66.6	80	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1698601	1699227	transporter
gnl|TC-DB|Q8NTP8|2.A.78.1.2	2.A.78.1.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|Q8NTP8|2.A.78.1.2	23.923	1.15e-13	66.6	80	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1698601	1699227	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q73PT4|2.A.79.1.5	28.794	2.15e-29	113	98	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1445797	1445036	transporter
gnl|TC-DB|Q73PT4|2.A.79.1.5	2.A.79.1.5	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q73PT4|2.A.79.1.5	28.794	2.15e-29	113	98	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1445797	1445036	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0ADD5|2.A.79.2.1	25.214	7.58e-12	61.6	90	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1445734	1445048	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|P0ADD5|2.A.79.2.1	25.214	7.58e-12	61.6	90	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1445734	1445048	transporter
gnl|TC-DB|P0ADD5|2.A.79.2.1	2.A.79.2.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0ADD5|2.A.79.2.1	25.214	7.58e-12	61.6	90	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1445734	1445048	transporter
gnl|TC-DB|S6BBY9|2.A.80.1.2	2.A.80.1.2	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|S6BBY9|2.A.80.1.2	36.207	2.74e-76	258	92	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	451809	450424	transporter
gnl|TC-DB|S5Y5N9|2.A.80.1.4	2.A.80.1.4	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|S5Y5N9|2.A.80.1.4	33.615	7.33e-65	225	93	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	451830	450424	transporter
gnl|TC-DB|Q8RFA1|2.A.8.1.13	2.A.8.1.1	butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|Q8RFA1|2.A.8.1.13	100.000	0.0	839	100	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1481956	1483296	transporter
gnl|TC-DB|Q8RFA1|2.A.8.1.13	2.A.8.1.1	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q8RFA1|2.A.8.1.13	100.000	0.0	839	100	CP028101.1 Fusobacterium nucleatum subsp. nucleatum ATCC 25586 chromosome, complete genome	1481956	1483296	transporter
